epoch,train_loss,val_loss
1,1.151525843179478,0.8436559896094561
2,0.8870853725877053,0.749844825519896
3,0.8177906706073853,0.702897820227816
4,0.7771928511177305,0.6691078992048419
5,0.7502270031191431,0.6475899107866777
6,0.7302059422266808,0.6328117056915767
7,0.7143899064589844,0.6168665489761491
8,0.7020607281847663,0.6079878841282018
9,0.6919283029536106,0.5994161976068042
10,0.683292472470563,0.5919665769868027
11,0.675555870522185,0.5866188133231103
12,0.6691997170988526,0.5809523727958656
13,0.6631549020548242,0.5734952979937781
14,0.6578371279909532,0.5694638940863018
15,0.6527946798462883,0.5652867384547553
16,0.6486484270621643,0.5616855353026952
17,0.6445302278073533,0.5585965062196161
18,0.6406918310326752,0.556536353246683
19,0.637051242445891,0.5523473137815194
20,0.6339483557330877,0.5484341354168434
21,0.6307600074844418,0.5450829445775542
22,0.627777259695566,0.5441240817758612
23,0.6251974926974478,0.5411204090651428
24,0.6223382636499549,0.5387844337077299
25,0.6198853915191489,0.537351867943732
26,0.617542146646004,0.5356471203605214
27,0.6149997229482472,0.5325278490331598
28,0.6131801887941505,0.5312987331897471
29,0.6110253421381521,0.5299039945861724
30,0.6089906755530943,0.5276974113686207
31,0.6077575552139397,0.52647577581809
32,0.6056137855679607,0.5258071471197008
33,0.604242922316145,0.5257343399560703
34,0.6026970449711261,0.5237667351691024
35,0.6011954894418803,0.5219082198474342
36,0.5997568998271965,0.521799435788411
37,0.5982879037403268,0.5199448311436933
38,0.5970957233286336,0.5196790709596386
39,0.5958200400509504,0.5185681871417066
40,0.5948086951794581,0.5185195107654502
41,0.5937561464813901,0.5170015308251914
42,0.592698707231222,0.517131110872747
43,0.5916591312770036,0.5160507090682349
44,0.590792542768029,0.515332202896971
45,0.5898164640380537,0.5149743433625317
46,0.5888824930183837,0.5138478037813999
47,0.588203198780106,0.5134914017696035
48,0.5874321854186563,0.5133963156142624
49,0.5862968305626665,0.512473466353114
50,0.5856781633418853,0.5113348549406334
51,0.5851758091831495,0.5110440132661168
52,0.5842868928822866,0.5111685232273402
53,0.5836939339011097,0.5095614118338352
54,0.5830525903543317,0.5089867578712475
55,0.5822931186850338,0.5095885103382733
56,0.5815449166153853,0.510336255919177
57,0.5810484830346352,0.5087178601599172
58,0.5805180775975173,0.5081817234030663
59,0.5798419614032676,0.5072726257077876
60,0.5795338339315801,0.506472342414078
61,0.5787157713466541,0.5060541975534214
62,0.5784600234824004,0.5074174200660152
63,0.5776692464092347,0.50653310241656
64,0.5772236386634793,0.5051665767081914
65,0.576821968544646,0.5040745205749558
66,0.576371326187226,0.5054261256740893
67,0.5758564974606217,0.5047703665368867
68,0.5755165838763073,0.5035775935901976
69,0.5750071172267649,0.5044895270980017
70,0.574462000336892,0.50462359748218
71,0.5740964351463894,0.5041843416827683
72,0.5737733849045733,0.5034487861520934
73,0.5732699195964098,0.5038153470642978
74,0.5728313871560861,0.5028706003892097
75,0.5723868188000878,0.502303027404399
76,0.5722311295771527,0.5030433323988381
77,0.5718424568723696,0.5025822233937658
78,0.5715590297635589,0.50120466218254
79,0.5710887293981282,0.502234321436493
80,0.5708786361707301,0.5018427389986205
81,0.5703192239801689,0.5016284878520447
82,0.5700458859028773,0.5012579015554618
83,0.5697516166011373,0.5003834582887747
84,0.5694172080730023,0.4994299705295044
85,0.5690965620052418,0.5007355937064595
86,0.5686661047337639,0.49937533116772814
87,0.5685097853402716,0.5023341083454581
88,0.5681409442352744,0.5006053616993377
89,0.5680254069339833,0.5002604596924566
90,0.5676336563065693,0.4988450614167124
91,0.567284019061806,0.499588915408558
92,0.5672240601205394,0.49834548850794214
93,0.5668111619992559,0.49966358958414314
94,0.5665037379884288,0.49926674753157396
95,0.5663741188647163,0.49944578466818773
96,0.5661072800346731,0.4979835942252525
97,0.5657071961917186,0.49838399517932325
98,0.5657601592403885,0.49917263134728745
99,0.565522889536313,0.4984986929735028
100,0.5653286741039184,0.4984988755690007
