epoch,train_loss,val_loss
1,1.3919257907306446,1.0313505177237408
2,1.043967693418014,0.9005286703590586
3,0.9430719903286766,0.8133041212538711
4,0.8811998250855118,0.761916130530734
5,0.8356717087391043,0.7163327554193866
6,0.8049508547332106,0.6943881136028707
7,0.7752029582732866,0.6656070782356903
8,0.7544537192883611,0.6501813290499839
9,0.7362005283602145,0.6303628708134178
10,0.719092124900898,0.6189474544855726
11,0.7047454102450058,0.6086553543054757
12,0.6927836742721686,0.5951032682376749
13,0.6814010979748574,0.5863209055000994
14,0.6713175679705724,0.581279382860961
15,0.6620227973751661,0.5748820118293041
16,0.653470500301914,0.5635590084961483
17,0.6461600333201785,0.5594642817222771
18,0.6385293462697197,0.5573468070571163
19,0.6315825960966719,0.5494328604525879
20,0.6255165174478242,0.5433532496710786
21,0.6207362807848874,0.5386365372844103
22,0.6144150076042704,0.5359908533947808
23,0.6088874829666955,0.5274332175735666
24,0.6041361598157081,0.5254728456004327
25,0.5976911031899332,0.5216502052645723
26,0.5938446276328143,0.5196038070095688
27,0.5891848558387837,0.5168936819839878
28,0.5862617714941001,0.5151914643640277
29,0.5819158734393721,0.5139601574975903
30,0.5784610596900227,0.5127104669809341
31,0.5754029386434234,0.510403461065613
32,0.5708262717523495,0.5040401110128194
33,0.5690902578605324,0.504423245411961
34,0.566239381475108,0.5034846627161282
35,0.5629201327301875,0.4973669643161677
36,0.5593743467030405,0.49738638240750094
37,0.5565539221553242,0.4947267436430234
38,0.5535363677043875,0.4925250180629121
39,0.552303329548415,0.4907933456056258
40,0.54990078439983,0.4910103221650885
41,0.548541782721251,0.4861850627079731
42,0.5443856698625228,0.48846030085026715
43,0.5426666225079729,0.48381968093018574
44,0.540899162971172,0.4847078577560537
45,0.5382795713278425,0.4837795862881075
46,0.5368084316494084,0.48307553472138254
47,0.5336614078959497,0.48181742517387166
48,0.5320331994600657,0.4837829048643593
49,0.5323172299927023,0.48077410597260256
50,0.5297509009222022,0.47610272166608764
51,0.5273695762167457,0.47531532540040855
52,0.5259710846453154,0.4768325595044288
53,0.5246216006138745,0.471496850627811
54,0.5226083153060505,0.4760561612974696
55,0.5216642564960888,0.4694589450329292
56,0.5186045358286184,0.4666278108077891
57,0.5177912335185444,0.46987546304193867
58,0.5169185165221951,0.4702751409857213
59,0.5171958624440081,0.4685467278757015
60,0.5137156002035662,0.466020891020278
61,0.5138067964370511,0.4660706503801987
62,0.5128941895330653,0.46782993456395733
63,0.5107663032763144,0.46512790011758565
64,0.5090260171965391,0.46471550797714906
65,0.5083842348276066,0.4606703568656905
66,0.5074251327945405,0.4656346474124604
67,0.5065625313700748,0.4621734123270051
68,0.5052770600348961,0.46100356310856444
69,0.5030269110653581,0.4599772708005264
70,0.5033668635272178,0.45874237162726267
71,0.5033577329972211,0.45980258749312714
72,0.5002823841421544,0.457599710516569
73,0.5003119168662223,0.45806864605230446
74,0.4981486135545899,0.4550676784094642
75,0.49780863792705937,0.4601495250934312
76,0.49759107853184226,0.45649129903617025
77,0.4965304846898848,0.4577661354501708
78,0.49405955736126217,0.45686505083777323
79,0.49356609870906637,0.45346857882848307
80,0.4935628481271888,0.45343110691599486
81,0.49247450149860705,0.4564204120836338
82,0.4917758794016197,0.4542520959086779
83,0.4912267784987177,0.45343258688930704
84,0.4897475322755445,0.4571867090563814
85,0.4887287137137742,0.4498845838448581
86,0.4886408130787,0.4506271976132353
87,0.48776106924569906,0.4494247447793223
88,0.4866973517947838,0.44677565854136686
89,0.4868774006471914,0.44655719424496176
90,0.48415264017692133,0.44955956710486855
91,0.48544785649586125,0.4509814152447115
92,0.48441373826075,0.4485260839221858
93,0.4832194444386899,0.4482726189268737
94,0.48361527224799167,0.4455029559986932
95,0.4818594832004619,0.4437637256474054
96,0.4812182630686199,0.44943036088923444
97,0.47958925641885325,0.4452617977346693
98,0.47959654264840756,0.44458196506279857
99,0.47874110530154046,0.4451042725508954
100,0.47788539059272334,0.44503751672616526
