epoch,valid_sequences,mean_reward,policy_loss,kl_loss
1,8,6.934000000000001,0.19128912687301636,0.5123600959777832
2,8,6.385375,-0.012309566140174866,0.27127140760421753
3,8,6.584874999999999,0.22594746947288513,-0.1815960556268692
4,8,7.263375,1.1156123876571655,-0.578662633895874
5,8,7.424250000000001,0.2228965014219284,-0.5380768179893494
6,8,4.3465,0.04971945285797119,0.31298354268074036
7,8,6.487625,0.17772431671619415,0.43619459867477417
8,8,6.5525,0.09640789031982422,0.39902424812316895
9,8,4.31375,0.14004936814308167,0.731553852558136
10,8,4.247625,0.11648145318031311,0.592217206954956
11,8,6.76225,0.0869346559047699,0.40067827701568604
12,8,6.591,0.1522548645734787,0.2340737283229828
13,8,4.563625,0.023656785488128662,0.14806172251701355
14,8,6.46475,-0.018293797969818115,0.1341145932674408
15,8,7.2975,0.13069936633110046,0.15068137645721436
16,8,6.854125,0.06766076385974884,0.24479609727859497
17,8,6.988,0.0763978511095047,0.4171253442764282
18,8,6.5436250000000005,0.0442546084523201,0.39348727464675903
19,8,7.139375,0.06197263300418854,0.33513855934143066
20,8,6.92575,0.0773230791091919,0.4498656690120697
21,8,6.880000000000001,0.06386220455169678,0.3694956302642822
22,8,6.9575,0.03413732349872589,0.18253193795681
23,8,7.120625,0.04882077872753143,0.3578648865222931
24,8,6.788125,0.11240456998348236,0.20573875308036804
25,8,6.16375,0.05906413495540619,0.23689213395118713
26,8,4.8694999999999995,0.05605959892272949,0.3353251814842224
27,8,6.84475,0.05205145478248596,0.27894967794418335
28,8,4.9275,0.03278486430644989,0.22285500168800354
29,8,4.99725,0.07142044603824615,0.3842392563819885
30,8,6.80575,0.0633835643529892,0.17379146814346313
31,8,7.291375000000001,0.0171290785074234,0.15803679823875427
32,8,6.450125000000001,0.1129222959280014,0.2140258401632309
33,8,5.121,0.035385772585868835,0.25622498989105225
34,8,6.871124999999999,0.0370449423789978,0.2902284860610962
35,8,6.508000000000001,0.06843731552362442,0.2508915960788727
36,8,6.978000000000001,0.05963575839996338,0.2361593097448349
37,8,6.805750000000001,0.015255779027938843,0.2225334346294403
