iteration,step,mean_reward,top1_reward,top5_mean_reward,policy_loss,kl_loss,ratio_mean
152,1,7.049857142857142,7.866,7.2744,0.7453934550285339,14.910202980041504,1.9308284521102905
152,2,6.281714285714285,6.83,6.5486,0.3157216012477875,11.018869400024414,3.2674202919006348
153,1,6.664625,7.669,7.088999999999999,7.826196193695068,5.973889350891113,7.447061538696289
153,2,6.505,7.066,6.6574,0.6549287438392639,506.98065185546875,1.883806586265564
154,1,7.157875000000001,8.578,7.649799999999999,1.416935682296753,7.721838474273682,4.149334907531738
154,2,6.619375,8.012,7.0924000000000005,1.2397301197052002,40.23220443725586,28.65717315673828
155,1,6.89725,7.607,7.1838,2.474363327026367,7.462285995483398,3.480820894241333
155,2,7.186285714285715,7.759,7.4718,0.8241559863090515,28.018169403076172,1.8354324102401733
156,1,6.811249999999999,7.56,7.207800000000001,0.41583502292633057,4.752191543579102,47.25139236450195
156,2,6.907000000000001,7.43,7.1006,38.40354537963867,3.094587564468384,46.291622161865234
157,1,6.30775,7.525,6.6348,1.2356312274932861,82.98031616210938,3.2801365852355957
157,2,6.598142857142856,7.843,7.1148,1.3224629163742065,6.707701683044434,16.069610595703125
158,1,6.73675,7.455,7.243600000000001,0.5883092880249023,9.196280479431152,9.211278915405273
158,2,6.628,7.538,6.9354,1.2842118740081787,14.092077255249023,4.616732597351074
159,1,6.96242857142857,8.83,7.5226,5.649840831756592,20.966089248657227,10.052508354187012
159,2,7.10075,8.345,7.4034,0.3705933690071106,8.784085273742676,2.1010189056396484
160,1,6.4844285714285705,7.568,6.7226,2.8396236896514893,28.273698806762695,6.347682476043701
160,2,6.932375,7.925,7.3118,0.5665289759635925,9.670493125915527,4.835803508758545
161,1,6.683,7.617,6.8932,0.6695331335067749,16.552978515625,16.678333282470703
161,2,6.72625,7.599,7.103999999999999,4.9261016845703125,25.317237854003906,16.195514678955078
162,1,6.69175,7.649,7.0494,0.7223609685897827,18.87710952758789,3.661653518676758
162,2,6.418000000000001,7.398,6.8488,0.8994050025939941,10.554611206054688,3.3846371173858643
163,1,6.320125,7.12,6.8688,1.6387183666229248,4.176629066467285,4.553481578826904
163,2,6.61725,7.622,6.969799999999999,0.7229549884796143,12.484722137451172,3.113280773162842
164,1,6.974125,7.774,7.2928,1.2646690607070923,2.5429415702819824,2.9136314392089844
164,2,6.649,7.579,6.954600000000001,2.2800817489624023,12.175829887390137,4.158058166503906
165,1,7.280875,7.818,7.496600000000001,1.2389330863952637,6.359227180480957,4.298435211181641
165,2,6.72625,7.745,7.2578000000000005,0.5995765924453735,12.550118446350098,43.263397216796875
166,1,6.951124999999999,8.248,7.514799999999999,0.9871295690536499,5.745796203613281,3.2731869220733643
166,2,6.053625,7.584,6.628,0.34809496998786926,4.527746200561523,4.2368950843811035
167,1,6.547750000000001,7.159,6.886799999999999,7.129334926605225,3.589163303375244,15.91139030456543
167,2,6.989375,7.766,7.300199999999999,0.4074173867702484,11.082977294921875,34.02813720703125
168,1,6.558999999999999,7.433,6.932599999999999,0.5653361082077026,14.177349090576172,15.105209350585938
168,2,6.811875000000001,7.638,7.231,37.45672607421875,27.433277130126953,86.41587829589844
169,1,7.1392500000000005,8.357,7.699,0.6269813776016235,5.2688703536987305,14.667203903198242
169,2,6.97575,8.341,7.575,3.7742481231689453,4.768561840057373,6.076300144195557
170,1,6.60325,7.524,6.982799999999999,0.39140185713768005,1.9336953163146973,75.08597564697266
170,2,7.119750000000001,8.763,7.7490000000000006,0.9533751606941223,115.7110824584961,3.8103232383728027
171,1,7.045624999999999,7.866,7.247400000000001,2.949845790863037,10.065147399902344,7.449836254119873
171,2,6.265625,6.896,6.6256,2.0174689292907715,9.926944732666016,11.850530624389648
172,1,6.51125,7.124,6.890600000000001,1.2190721035003662,13.221826553344727,5.4221954345703125
172,2,7.068571428571427,7.367,7.1781999999999995,12.555326461791992,10.947470664978027,26.025903701782227
173,1,6.798714285714285,7.608,7.011800000000001,0.32354503870010376,49.62068557739258,7.953838348388672
173,2,7.0142500000000005,7.656,7.304399999999999,1.3965206146240234,9.3906888961792,8.664335250854492
174,1,6.8291249999999994,8.463,7.267399999999999,0.5926399230957031,8.196685791015625,33.369449615478516
174,2,6.3916249999999994,7.539,6.7764,2.315962791442871,12.503901481628418,13.946882247924805
175,1,6.89725,7.751,7.443199999999999,1.5627832412719727,7.176371097564697,99.243896484375
175,2,6.92025,7.962,7.187399999999999,29.084205627441406,3.548243761062622,37.33606719970703
176,1,6.8965,8.024,7.2764,0.9429092407226562,12.737203598022461,28.06005096435547
176,2,6.7755,7.688,7.1628,1.1392284631729126,30.872928619384766,3.5724687576293945
177,1,6.86825,8.337,7.392599999999999,1.6724759340286255,9.183845520019531,3.0846712589263916
177,2,6.820499999999999,7.491,7.1506,1.6658741235733032,5.3162946701049805,5.494504928588867
178,1,6.740285714285713,7.427,6.934,2.288656234741211,22.3483943939209,8.281501770019531
178,2,6.20225,7.221,6.691599999999999,0.38256749510765076,5.447297096252441,3.828984498977661
179,1,6.7067499999999995,7.468,7.191,0.8446213603019714,5.481762409210205,2.1164050102233887
179,2,6.984571428571428,8.109,7.4968,0.301057904958725,4.918341636657715,11.092230796813965
180,1,6.633625,7.359,7.0834,1.1556028127670288,12.97414493560791,7.239716529846191
180,2,6.3931249999999995,7.14,6.7858,3.4857096672058105,17.54807472229004,4.165792465209961
181,1,5.885714285714286,6.627,6.162999999999999,0.6934686899185181,6.534982681274414,23.817441940307617
181,2,6.782857142857144,7.357,7.0081999999999995,0.40441882610321045,22.916440963745117,2.1754724979400635
182,1,6.438000000000001,7.344,6.8374,4.110696315765381,12.745271682739258,6.12968111038208
182,2,7.10125,7.951,7.3671999999999995,0.4339230954647064,25.119895935058594,2.556612491607666
183,1,7.035,8.214,7.5988000000000016,29.780012130737305,5.717961311340332,34.32077407836914
183,2,6.8965,8.245,7.1226,3.12353515625,6.514334678649902,6.144723892211914
184,1,6.766714285714286,8.378,7.106199999999999,2.570549964904785,15.09775161743164,9.427088737487793
184,2,6.4635,7.317,7.0946,2.6061489582061768,6.741045951843262,3.6657660007476807
185,1,6.6205,7.655,7.2804,0.35696732997894287,9.12146282196045,1.4678051471710205
185,2,6.918125,7.761,7.225,1.1695005893707275,4.1837005615234375,3.5749363899230957
186,1,7.230874999999999,8.321,7.681399999999999,0.6244059205055237,9.62771987915039,78.28317260742188
186,2,6.720125,7.872,7.0214,1.042978048324585,17.773509979248047,5.002220153808594
187,1,7.033125,7.582,7.364,6.562110424041748,18.04355812072754,31.12097930908203
187,2,6.92725,7.82,7.441,1.1061949729919434,1983.2757568359375,8.46851921081543
188,1,6.818,7.739,7.3688,1.8129793405532837,19.588571548461914,5.163165092468262
188,2,6.700125,7.964,7.286199999999999,0.05640685558319092,5.902865886688232,6.59077262878418
189,1,6.648375,8.782,7.213199999999999,1.0699093341827393,5.489864349365234,5.957836151123047
189,2,7.204,8.509,7.999399999999999,15.20361614227295,9.75068473815918,102.35638427734375
190,1,7.010375,8.67,7.437600000000001,12.54080581665039,87.33578491210938,30.259239196777344
190,2,7.053125,8.111,7.6126000000000005,2.407146453857422,125.19261932373047,6.781224250793457
191,1,6.283624999999999,7.197,6.8706000000000005,0.31530940532684326,22.54520034790039,2.392655849456787
191,2,7.27825,8.195,7.600199999999999,4.122017860412598,6.288628101348877,30.781700134277344
192,1,6.82625,8.544,7.2236,1637.235107421875,18.47763442993164,1866.9395751953125
192,2,7.005,8.366,7.4482,0.37362512946128845,4.968504905700684,3.967532157897949
193,1,6.983874999999999,7.493,7.290000000000001,0.3053722083568573,14.448848724365234,7.306318759918213
193,2,6.65075,7.247,6.8756,1.1850347518920898,83.67701721191406,3.3227362632751465
194,1,6.949625000000001,7.967,7.399800000000001,12.99653434753418,17.095176696777344,17.917755126953125
194,2,6.338,7.175,6.552200000000001,4.645981311798096,18.271636962890625,8.014122009277344
195,1,6.953875,7.572,7.246599999999999,1.1878806352615356,7.363373756408691,69.22807312011719
195,2,6.814375,8.242,7.307600000000001,0.6607372760772705,3.3902602195739746,1.9105541706085205
196,1,6.882857142857143,7.611,7.195,9.299967765808105,15.735074996948242,29.1433162689209
196,2,6.728,8.167,7.2888,1.4885669946670532,17.144840240478516,7.940194129943848
197,1,6.438375000000001,7.568,6.7762,7.865019798278809,19.691415786743164,22.47090721130371
197,2,6.835000000000001,8.673,7.158200000000001,0.955254852771759,11.783671379089355,2.7391107082366943
198,1,6.32775,7.272,6.7622,0.4521591067314148,7.3072919845581055,2.846513032913208
198,2,6.85,7.819,7.316599999999999,1.2233924865722656,39.966583251953125,12.408132553100586
199,1,6.816375000000001,7.796,7.2010000000000005,2.372797966003418,3.8337960243225098,4.550276756286621
199,2,6.657875,7.61,7.0691999999999995,1.4235730171203613,70.59138488769531,2.8201098442077637
200,1,6.5825,7.658,7.0558000000000005,1.0167181491851807,35.95695495605469,28.05230140686035
200,2,6.728249999999999,8.258,7.1238,13.607345581054688,21.495372772216797,14.897478103637695
201,1,6.662125,7.806,7.1334,0.7493100166320801,28.443214416503906,17.386207580566406
201,2,6.766625,7.596,7.0374,2.0285425186157227,9.861757278442383,13.828070640563965
202,1,6.5555,7.529,7.0018,1.5610606670379639,6.6590576171875,3.077183723449707
202,2,6.426125000000001,7.063,6.7974000000000006,0.7187445163726807,28.681623458862305,4.909494400024414
203,1,6.655,7.503,6.9774,0.9167661666870117,16.66500473022461,38.41753387451172
203,2,7.038857142857142,7.998,7.3232,0.7530962824821472,22.954755783081055,13.089815139770508
204,1,7.151625,7.876,7.426399999999999,0.6711994409561157,18.632043838500977,2.9377987384796143
204,2,6.744375,8.134,6.995400000000001,0.6837508082389832,18.669301986694336,2.201141834259033
205,1,6.790428571428571,7.796,7.1488,0.8289135098457336,16.2839298248291,296.8323669433594
205,2,7.043125,8.093,7.4962,1.808104157447815,6.897181510925293,3.1413562297821045
206,1,6.4967500000000005,7.337,6.7692,0.9096226692199707,7.368968963623047,3.1224119663238525
206,2,6.806125,8.587,7.3018,0.5248178243637085,24.238433837890625,38.94599914550781
207,1,6.419625,7.76,6.994399999999999,0.4624171257019043,52.62519454956055,4.239484786987305
207,2,7.046,7.512,7.134199999999998,0.31310611963272095,7.365776062011719,3.6780078411102295
208,1,6.925142857142858,7.654,7.1,6.339356422424316,3.811387300491333,10.562918663024902
208,2,6.6526250000000005,8.413,7.381,10.988876342773438,204.48643493652344,13.17630672454834
209,1,6.64675,7.619,7.0632,0.45063960552215576,14.443199157714844,56.65910720825195
209,2,7.03457142857143,7.99,7.4366,61.9045524597168,23.131120681762695,54.93022918701172
210,1,6.28725,8.002,7.0744,1.1811754703521729,17.314929962158203,2.347278118133545
210,2,6.364,7.273,6.711,1.448479413986206,12.17896842956543,9.278544425964355
211,1,6.731,7.955,7.0304,0.7008773684501648,24.477588653564453,2.911529779434204
211,2,6.268375000000001,7.205,6.8664000000000005,0.5460004806518555,3.2504775524139404,4.955859184265137
212,1,6.858124999999999,7.572,7.082599999999999,51.39642333984375,2.8118200302124023,30.961135864257812
212,2,6.622,7.56,7.122400000000001,0.314619779586792,5.842320919036865,3.203685760498047
213,1,6.575125,7.645,7.100399999999999,2.0321526527404785,12.59920597076416,4.340974807739258
213,2,7.25775,8.3,7.6744,5.939273834228516,51.06983947753906,9.85123062133789
214,1,6.529,7.528,6.889599999999999,1.2088639736175537,13.111122131347656,4.283103942871094
214,2,6.94275,7.98,7.3870000000000005,5.5879106521606445,4.3782453536987305,23.827632904052734
215,1,6.9243749999999995,7.279,7.071799999999999,1.0629929304122925,4.030109882354736,4.580349922180176
215,2,6.920125,8.172,7.460800000000001,1.560199499130249,3.7015573978424072,3.8577680587768555
216,1,6.961,7.831,7.324800000000001,3.9165635108947754,10.300063133239746,7.227639198303223
216,2,6.7379999999999995,7.592,7.2021999999999995,0.6513333320617676,13.342696189880371,6.242954730987549
217,1,6.730125,7.671,7.1556,1.2922236919403076,9.354324340820312,3.6244735717773438
217,2,6.645625,7.749,7.0724,2.9169650077819824,65.30860900878906,5.453402519226074
218,1,6.735571428571427,7.53,6.8824,6.470349311828613,20.4562931060791,12.040900230407715
218,2,6.905875,7.994,7.558400000000001,0.6197890639305115,38.18538284301758,2.7025551795959473
219,1,6.713375,7.626,7.207800000000001,2.153860569000244,8.984211921691895,21.68834114074707
219,2,6.542375,7.371,6.845999999999999,1.551926612854004,8.665502548217773,7.201178073883057
220,1,6.86425,8.354,7.3774,0.6531624794006348,10.281482696533203,5.1970062255859375
220,2,7.225375,8.605,7.767799999999999,5.322237968444824,31.18474006652832,7.46082878112793
221,1,6.53725,7.661,7.156000000000001,1.0377538204193115,11.489036560058594,4.810468673706055
221,2,6.687571428571429,7.982,7.191600000000001,1.2593247890472412,41.73356628417969,4.404746055603027
222,1,7.186428571428571,7.837,7.601000000000001,0.25290152430534363,6.6893181800842285,2.4896254539489746
222,2,6.612375,7.585,7.098999999999999,0.36950933933258057,9.670170783996582,2.9920549392700195
223,1,6.8401250000000005,7.587,7.2318,0.5372382402420044,4.363775253295898,22.123374938964844
223,2,6.8451249999999995,7.493,7.183600000000001,0.6442014575004578,8.461288452148438,4.32059383392334
224,1,6.73825,7.871,6.9412,0.5455629825592041,7.871875286102295,27.58840560913086
224,2,7.010125,7.669,7.456799999999999,2.017212390899658,4.965538024902344,6.315891265869141
225,1,6.794874999999999,7.943,7.4238,0.3823181688785553,18.721189498901367,8.643383026123047
225,2,6.9052500000000006,8.065,7.3934,2.7116315364837646,12.897512435913086,26.969409942626953
226,1,7.150875,7.87,7.3118,1.9808917045593262,5.6327314376831055,8.652731895446777
226,2,6.790375,8.321,7.316800000000001,0.6858586072921753,25.187063217163086,16.34597396850586
227,1,6.810125,8.536,7.2816,2.6617984771728516,3.193650722503662,133.3172607421875
227,2,6.857875,8.138,7.224799999999999,0.9467164874076843,6.751034736633301,105.04026794433594
228,1,6.85225,8.118,7.4086,1.95102858543396,12.518946647644043,31.176185607910156
228,2,7.280714285714285,8.26,7.5354,1.310051441192627,6.513208866119385,3.951975107192993
229,1,6.430624999999999,7.558,6.7176,1.2132067680358887,14.758306503295898,50.08202362060547
229,2,6.94425,7.66,7.168000000000001,0.9074247479438782,1.9545345306396484,4.520994186401367
230,1,6.670249999999999,7.819,7.126,7.578289985656738,8.887665748596191,77.97525024414062
230,2,7.03,8.359,7.3742,9.045585632324219,83.2239990234375,23.595462799072266
231,1,6.7368749999999995,7.442,6.894,1.2934679985046387,13.210870742797852,3.7819948196411133
231,2,7.458125,8.477,7.8464,0.5922407507896423,10.752519607543945,2.2605175971984863
232,1,6.440875,8.41,7.1370000000000005,2.4573192596435547,8.39407730102539,5.100403785705566
232,2,7.023,7.732,7.3238,0.3601030111312866,11.20603084564209,1.8430335521697998
233,1,6.733124999999999,7.766,7.106,0.7809916138648987,4.506235122680664,2.5799927711486816
233,2,6.802875,7.807,7.127199999999999,17.59520149230957,21.850460052490234,40.759315490722656
234,1,7.34725,9.305,7.881600000000001,4.547680854797363,11.469594955444336,14.748990058898926
234,2,7.0075,7.857,7.463799999999999,1.5058703422546387,3.3948421478271484,5.370497226715088
235,1,7.215375,8.147,7.5884,0.8226759433746338,10.917049407958984,2.883444309234619
235,2,6.8549999999999995,7.332,6.998,1.0444140434265137,52.0822868347168,2.9724557399749756
236,1,6.86975,8.018,7.474000000000001,0.46385854482650757,27.748258590698242,3.1548688411712646
236,2,7.050625,7.899,7.3634,0.7149251699447632,5.582580089569092,4.8557024002075195
237,1,6.4155,7.14,6.7204,5.157073020935059,10.030738830566406,12.115890502929688
237,2,6.907374999999999,8.001,7.3738,14.695486068725586,38.855552673339844,53.665531158447266
238,1,7.1175,8.325,7.5725999999999996,6.919693470001221,22.016754150390625,13.027214050292969
238,2,7.008875,8.644,7.6652000000000005,1.569936990737915,16.45877456665039,4.565616607666016
239,1,6.698999999999999,7.516,6.946799999999999,3.8756117820739746,143.7755889892578,9.65671443939209
239,2,7.333125000000001,8.352,7.7116,10.02119255065918,12.981865882873535,42.773677825927734
240,1,6.832,8.436,7.37,0.6514838337898254,39.54753112792969,4.785307884216309
240,2,6.668375,7.516,7.1048,0.9798187017440796,7.40449333190918,13.162970542907715
241,1,6.423,8.476,6.793200000000001,7.216769695281982,10.27553939819336,26.957265853881836
241,2,7.093625,8.072,7.542399999999999,0.5026331543922424,3.7162556648254395,3.193965196609497
242,1,6.5245,7.716,6.918200000000001,0.29740458726882935,12.378183364868164,3.0075337886810303
242,2,6.6145,7.437,7.0548,12.054513931274414,2.663275718688965,20.97816276550293
243,1,7.100875,7.932,7.4117999999999995,0.3180003762245178,6.155052661895752,3.2293193340301514
243,2,6.680571428571429,7.239,6.967200000000001,0.6391571164131165,3.007960081100464,30.963525772094727
244,1,6.444,7.618,6.9392,30.640653610229492,21.430923461914062,31.629528045654297
244,2,6.850999999999999,7.874,7.302,7.271827697753906,25.09703254699707,44.96636962890625
245,1,6.7463750000000005,7.423,7.1974,1.377257227897644,9.086278915405273,2.2198591232299805
245,2,6.6865000000000006,7.985,7.2478,0.5348345637321472,6.849303722381592,14.455162048339844
246,1,7.112125,8.823,7.778800000000001,0.9789717793464661,31.850730895996094,22.067968368530273
246,2,6.587,7.66,7.0927999999999995,0.36877721548080444,309.5727233886719,11.053590774536133
247,1,6.772125000000001,7.288,7.039199999999999,0.9209556579589844,5.294332504272461,21.468814849853516
247,2,6.554875,7.611,7.1106,1.3477439880371094,12.083948135375977,3.8131415843963623
248,1,6.864125,8.69,7.296200000000001,0.9865005016326904,47.48829650878906,2.8583121299743652
248,2,6.2625,7.728,6.8282,19.15972900390625,1182.780517578125,13.235279083251953
249,1,6.776625000000001,7.712,7.157400000000001,7.945724010467529,97.57393646240234,13.172953605651855
249,2,6.9745,8.225,7.442,1.8678172826766968,7.603263854980469,3.1886157989501953
250,1,6.97025,8.013,7.3346,1.1666909456253052,18.865671157836914,3.695077419281006
250,2,6.817875000000001,7.997,7.346799999999999,1.1529488563537598,5.634822845458984,2.03817081451416
251,1,7.153874999999999,7.936,7.6292,0.650036633014679,5.952648639678955,2.1702401638031006
251,2,6.573125,7.508,6.995399999999999,1.0491729974746704,100.67269134521484,6.953629970550537
252,1,6.2935,7.279,6.5822,3.4432942867279053,69.09927368164062,6.74383020401001
252,2,6.760375,7.987,7.348999999999999,0.4624747037887573,7.5219268798828125,4.798257827758789
253,1,6.480499999999999,7.144,6.881,0.3725150227546692,2.025120973587036,4.926967144012451
253,2,7.182124999999999,7.601,7.3988,329.0567626953125,21.962360382080078,175.1932830810547
254,1,7.001875,7.824,7.429399999999999,0.6396865844726562,7.929686546325684,4.2356486320495605
254,2,6.82875,7.503,7.269,1.4201170206069946,4.33914852142334,3.3819186687469482
255,1,6.836,7.709,7.080000000000001,1.6409043073654175,4.478816509246826,10.485350608825684
255,2,6.7357499999999995,7.979,7.172200000000001,1.173645257949829,9.118429183959961,2.1775436401367188
256,1,6.8495,8.039,7.2286,2.079533815383911,45.91523361206055,14.817586898803711
256,2,7.031874999999999,7.461,7.2014,0.3964023292064667,8.35496711730957,2.4875147342681885
257,1,6.69725,7.447,6.9952,0.971359133720398,7.640717506408691,7.640591144561768
257,2,6.8895,7.883,7.2288,0.8966837525367737,6.09995174407959,138.24160766601562
258,1,6.494375,7.217,6.9388000000000005,0.3468402922153473,7.625314712524414,4.0898542404174805
258,2,6.96175,8.277,7.412199999999999,0.34905028343200684,8.921274185180664,3.3602170944213867
259,1,6.52275,7.18,7.007,4.071459770202637,12.811479568481445,45.393253326416016
259,2,6.936857142857144,7.833,7.1084000000000005,0.45285266637802124,5.592764377593994,2.257063627243042
260,1,6.996857142857142,8.047,7.49,0.46894362568855286,186.60670471191406,5.659803867340088
260,2,6.451428571428572,7.947,6.8986,23.69745445251465,23.286426544189453,17.67396354675293
261,1,6.589625,7.845,6.955,1.7463078498840332,61.314064025878906,4.013591766357422
261,2,6.809571428571429,7.684,7.194600000000001,0.6449323892593384,27.09548568725586,45.5598030090332
262,1,6.5447500000000005,6.959,6.7994,0.20680662989616394,4.9238786697387695,1.517368197441101
262,2,6.518625,7.59,6.8994,0.47595107555389404,26.474149703979492,14.14562702178955
263,1,6.423875,8.227,6.864,1.4421210289001465,3.8217971324920654,6.575766086578369
263,2,7.1915,8.068,7.560599999999999,0.6059901714324951,14.668920516967773,133.05250549316406
264,1,6.554625,7.46,6.9968,8.949322700500488,26.448415756225586,15.518213272094727
264,2,6.410625,7.307,7.0386,18.806377410888672,28.454614639282227,16.248737335205078
265,1,6.30725,7.188,6.8616,0.5368911623954773,10.01314640045166,3.9176788330078125
265,2,6.904499999999999,8.006,7.016,3.652128219604492,8.42500114440918,7.654906749725342
266,1,6.313000000000001,7.251,6.804,0.4752841889858246,6.2943902015686035,2.7814559936523438
266,2,6.311428571428571,7.184,6.4666,10.516246795654297,11.090616226196289,23.400453567504883
267,1,6.526875,7.261,6.7232,1.393532633781433,16.56919288635254,3.5339040756225586
267,2,6.92875,8.127,7.4232,0.29562047123908997,57.35762405395508,9.469799041748047
268,1,6.96025,8.041,7.477200000000001,8.37600040435791,18.30978775024414,9.607199668884277
268,2,6.56925,7.955,6.9764,0.7310580015182495,12.907840728759766,3.333798408508301
269,1,6.694,7.572,7.231,0.6996824145317078,4.087814807891846,11.922113418579102
269,2,6.6204285714285716,7.212,6.977199999999999,2.9030120372772217,3.6239876747131348,6.096572399139404
270,1,6.731624999999999,7.417,6.9262,62.1873893737793,29.630413055419922,95.7267837524414
270,2,6.964625,8.398,7.461,2.095531940460205,4.546788215637207,4.167781829833984
271,1,6.837125,7.955,7.3432,0.5597714185714722,15.551645278930664,12.129056930541992
271,2,7.065142857142858,8.262,7.408799999999999,27.56004524230957,47.32289123535156,51.95160675048828
272,1,6.309125,6.757,6.5772,1.7747248411178589,6.487611293792725,9.657388687133789
272,2,6.829375,7.763,7.3688,0.21524545550346375,16.873245239257812,1.5961508750915527
273,1,6.4275,7.85,6.9426000000000005,0.9140185713768005,20.47718620300293,1.965848684310913
273,2,6.437875,7.172,6.806800000000001,8.848247528076172,29.798023223876953,14.480332374572754
274,1,6.591857142857142,8.15,7.1328000000000005,1.0232534408569336,117.17383575439453,6.575933456420898
274,2,6.465625,7.645,6.934,0.5581269264221191,105.30740356445312,2.682988405227661
275,1,7.01825,8.412,7.544199999999999,0.8959819674491882,22.430343627929688,2.7875142097473145
275,2,6.621,7.949,7.1738,5.05506706237793,10.808603286743164,24.34024429321289
276,1,7.100125,8.195,7.6512,0.5581369996070862,29.495758056640625,3.595438241958618
276,2,6.478166666666667,7.589,6.6798,1.140134572982788,17.002647399902344,3.739978551864624
277,1,6.8485,8.335,7.333,1.0994305610656738,4.493816375732422,5.235840797424316
277,2,6.94775,7.396,7.2128,2.0424013137817383,5.648082733154297,4.7597246170043945
278,1,6.731249999999999,7.813,7.1262,0.6834654211997986,4.452175140380859,2.0248191356658936
278,2,7.149571428571428,8.597,7.505199999999999,4.366931915283203,4.2592010498046875,14.815910339355469
279,1,6.708,7.836,7.3294,16.453392028808594,130.5878143310547,23.103586196899414
279,2,6.906875,8.39,7.3574,4.623926162719727,50.04986572265625,6.119428634643555
280,1,6.604125,8.372,7.4614,0.664222776889801,10.152894973754883,9.686139106750488
280,2,6.87075,7.868,7.122400000000001,4.4794769287109375,49.205352783203125,12.065229415893555
281,1,7.06125,7.868,7.445600000000001,1.277279019355774,4.643957138061523,8.1686429977417
281,2,7.013625,8.297,7.4006,91.19769287109375,16.73324203491211,313.0075378417969
282,1,6.4485,7.442,6.8073999999999995,1.479621410369873,10.239609718322754,3.9795680046081543
282,2,7.015142857142856,7.585,7.2968,0.52559494972229,5.6956658363342285,1.9411088228225708
283,1,6.503874999999999,8.272,7.1537999999999995,0.4621829390525818,8.833244323730469,2.033762216567993
283,2,7.020625,7.723,7.5518,1.1815215349197388,20.60645866394043,5.195856094360352
284,1,6.5625,7.485,7.017799999999999,0.3772240877151489,8.058281898498535,3.2363154888153076
284,2,6.596125,8.512,7.029999999999999,3.7417757511138916,8.041681289672852,19.654966354370117
285,1,6.70225,7.371,7.083,0.3367289900779724,5.199742317199707,2.6868093013763428
285,2,6.969374999999999,8.024,7.447399999999999,1.6046910285949707,6.329214096069336,5.747824192047119
286,1,6.511,8.095,6.836799999999999,1.7394044399261475,29.195371627807617,3.4253079891204834
286,2,6.961625,7.669,7.2866,1.6311063766479492,6.078451633453369,5.428199768066406
287,1,6.6579999999999995,7.831,7.0212,13.123688697814941,10.792123794555664,12.333702087402344
287,2,6.497,7.377,6.9702,0.5456972122192383,3.440328359603882,3.0354044437408447
288,1,6.530125,7.563,7.014,1.0892620086669922,6.00511360168457,5.497021675109863
288,2,6.33325,7.846,6.7762,0.8797684907913208,6.527593612670898,3.159191846847534
289,1,6.983714285714285,7.493,7.2298,0.42351582646369934,4.261702060699463,14.33591079711914
289,2,6.7208749999999995,7.723,7.151999999999999,1.6351088285446167,3.4904026985168457,3.793246269226074
290,1,6.623333333333334,8.114,6.8322,92.19579315185547,25.8463191986084,275.85821533203125
290,2,6.51075,7.807,6.7428,1.1385202407836914,4.751400947570801,5.600799560546875
291,1,6.458875000000001,7.474,7.136599999999999,0.24592941999435425,13.870269775390625,2.0388336181640625
291,2,7.30975,8.068,7.498199999999999,4.729400157928467,5.3212785720825195,6.705023765563965
292,1,6.439875,7.787,7.1786,0.48392292857170105,8.061300277709961,4.100377082824707
292,2,6.855,7.644,6.9604,0.9615950584411621,33.500816345214844,2.160160779953003
293,1,6.7405,8.066,7.3347999999999995,0.6362394690513611,14.00792121887207,2.37437105178833
293,2,6.763,7.52,7.054,81.38310241699219,63.83555221557617,86.14139556884766
294,1,6.3221428571428575,7.52,6.949799999999999,0.6501725316047668,42.94446563720703,7.216714382171631
294,2,6.975125,7.895,7.3524,1.247431993484497,2.4258882999420166,7.505403995513916
295,1,6.549125,8.006,7.1286000000000005,2.6397359371185303,10.070222854614258,18.253582000732422
295,2,6.899375000000001,7.679,7.3024000000000004,0.8720301985740662,14.313549041748047,3.783059597015381
296,1,6.730499999999999,7.874,7.264800000000001,0.6929534673690796,9.258870124816895,8.353921890258789
296,2,6.2875,7.287,6.9868,0.3147739768028259,5.1671247482299805,3.0736937522888184
297,1,6.803857142857143,7.664,7.183199999999999,27.74884605407715,6.7771124839782715,30.642793655395508
297,2,7.014374999999999,7.956,7.381399999999999,7.924527168273926,14.522965431213379,45.88330078125
298,1,6.816285714285715,7.817,7.0388,0.8678721189498901,5.9638566970825195,2.066632032394409
298,2,7.083875000000001,8.055,7.4758,1.1617040634155273,5.80095911026001,3.9599061012268066
299,1,6.570285714285714,7.875,6.9879999999999995,0.7594268918037415,3.6874282360076904,3.772292137145996
299,2,6.8263750000000005,7.408,7.103199999999999,0.4268573522567749,3.80812668800354,2.311872959136963
300,1,6.785125000000001,7.654,7.041200000000001,0.4279950261116028,6.956811904907227,11.490825653076172
300,2,6.8406666666666665,8.112,6.985200000000001,1.042467474937439,11.9600248336792,33.87980270385742
301,1,6.390285714285715,7.6,6.763,4.052664279937744,22.343599319458008,7.697607040405273
301,2,6.4247499999999995,8.103,6.969999999999999,22.47022247314453,18.565540313720703,38.3125
302,1,6.912999999999999,8.464,7.1952,0.9728454351425171,14.297342300415039,5.027352333068848
302,2,6.888249999999999,7.493,7.200200000000001,0.5940892696380615,6.670315742492676,8.333611488342285
303,1,6.763375,7.809,7.1122,1.8370234966278076,8.415267944335938,5.152700901031494
303,2,7.0055,8.164,7.447800000000001,2.568254232406616,59.90930938720703,9.680206298828125
304,1,6.887625,7.359,7.0986,1.9525418281555176,9.344756126403809,28.45560646057129
304,2,6.5465,7.474,6.9277999999999995,0.47550392150878906,35.673309326171875,3.1922054290771484
