epoch,valid_sequences,mean_reward,policy_loss,kl_loss
1,16,7.057687499999999,0.578351616859436,12.550907135009766
2,16,7.1563125,0.4361218214035034,11.60432243347168
3,16,6.870374999999999,1.023315191268921,7.8416643142700195
4,16,5.8384374999999995,1.0043001174926758,20.066425323486328
5,16,6.590187499999999,33.45585250854492,29.052202224731445
6,16,5.274937500000001,0.30988362431526184,33.38702392578125
7,16,5.907875,16.7683048248291,13.909847259521484
8,16,5.6304375,1.2202403545379639,13.025862693786621
9,16,6.9309375,0.9507758021354675,10.047497749328613
10,16,6.42225,2.535921335220337,21.17040252685547
11,16,5.7326875,0.5492176413536072,5.998630523681641
12,16,6.582937500000001,0.7161497473716736,24.613750457763672
13,16,5.829125000000001,0.28536343574523926,12.325496673583984
14,16,6.7865625,2.4771206378936768,9.06830883026123
15,16,6.7011875,0.6344521045684814,14.408148765563965
16,16,6.929374999999999,1.489347219467163,10.103134155273438
17,16,7.007437499999999,2.074967622756958,54.332923889160156
18,16,5.992,0.2227102816104889,9.596813201904297
19,16,5.537749999999999,0.6945239901542664,13.538995742797852
20,16,6.492812499999999,0.6357444524765015,8.270055770874023
21,16,6.546124999999999,0.8645617365837097,6.847476482391357
22,16,7.03375,9.724839210510254,59.36419677734375
23,16,6.565125,1.4390610456466675,6.3282012939453125
24,16,6.65275,5.703814506530762,37.149654388427734
25,16,6.8364375,2.034501791000366,15.028952598571777
26,16,5.588874999999999,0.12190158665180206,13.649335861206055
27,16,6.980249999999999,16.683622360229492,46.216064453125
28,16,4.6645,1.4863991737365723,9.285506248474121
29,16,6.7218124999999995,1.1853824853897095,7.602259159088135
30,16,6.978812499999999,1.2169959545135498,11.941585540771484
31,16,7.0681875,0.995269238948822,66.49707794189453
32,16,6.8010625000000005,0.9526891112327576,4.472010612487793
33,16,6.598874999999998,2.312260389328003,15.708610534667969
34,16,6.8903125,0.464582234621048,13.091829299926758
35,16,5.921875000000002,2.340308427810669,7.745643615722656
36,16,6.5737499999999995,1.9443199634552002,15.086202621459961
37,16,6.939187500000001,0.4434312880039215,82.72478485107422
38,16,5.37775,1.3587723970413208,8.356243133544922
39,16,5.67875,0.4310261607170105,9.182403564453125
40,16,7.11675,3.8709280490875244,12.004535675048828
41,16,5.2561875,5.688196659088135,20.1772518157959
42,16,4.772500000000001,0.7528340816497803,59.51024627685547
43,16,5.8170625000000005,0.5872113108634949,23.0893611907959
44,16,6.77525,1.9743168354034424,37.79033660888672
45,16,4.439375,0.1876670867204666,10.354389190673828
46,16,6.586124999999999,0.6589410901069641,7.412243843078613
47,16,6.509,0.702347993850708,6.7024641036987305
48,16,6.5329999999999995,0.9351315498352051,17.737628936767578
49,16,6.422375000000001,0.7540040016174316,27.410442352294922
50,16,6.694062499999999,0.5653669238090515,165.82020568847656
