epoch,valid_sequences,mean_reward,policy_loss,kl_loss
1,16,6.7649375,0.1415194720029831,0.25760871171951294
2,16,6.9491249999999996,0.06583095341920853,0.23323598504066467
3,16,6.701687500000001,0.05327659472823143,0.1214643120765686
4,16,3.8824375,0.01429527997970581,0.281054824590683
5,16,6.30525,0.08527250587940216,-0.052383407950401306
6,16,6.974812499999999,0.013678580522537231,0.19017373025417328
7,16,5.9074374999999995,0.07208774983882904,0.3581876754760742
8,16,6.5893125,0.09309121966362,0.26271355152130127
9,16,6.698624999999999,0.016082048416137695,0.1347392499446869
10,16,7.034062500000001,-0.03571978211402893,0.16257289052009583
11,16,5.5488124999999995,0.047476351261138916,0.4962800443172455
12,16,5.362125000000001,0.030560195446014404,0.39957869052886963
13,16,5.141124999999999,0.0369439572095871,0.28176307678222656
14,16,6.52075,0.0871237963438034,0.2735357880592346
15,16,6.4150625,-0.016485806554555893,0.29737216234207153
16,16,5.299812500000001,0.04230022430419922,0.3875609040260315
17,16,6.0014375000000015,0.0248880535364151,0.21478712558746338
18,16,6.6974375,0.0463685542345047,0.32439136505126953
19,16,6.004375,-0.0002214387059211731,0.22068625688552856
20,16,6.76225,0.024254605174064636,0.25579676032066345
21,16,6.7945625,0.052097804844379425,0.2704075574874878
22,16,6.739249999999998,0.022274434566497803,0.23953157663345337
23,16,6.80225,0.01802339032292366,0.19654753804206848
24,16,5.608624999999999,0.044797658920288086,0.35568687319755554
25,16,4.4718124999999995,0.04516482353210449,0.33360689878463745
26,16,6.5851875,0.08016086369752884,0.4126034080982208
27,16,5.8174375000000005,0.04807768017053604,0.36467400193214417
28,16,6.832750000000002,0.028021015226840973,0.25490134954452515
29,16,5.6945625,0.012995652854442596,0.20077022910118103
30,16,6.9820625000000005,0.02545502781867981,0.21356555819511414
31,16,5.831437500000002,0.04063217714428902,0.29875028133392334
32,16,6.693499999999999,0.04016430675983429,0.28982633352279663
33,16,6.921999999999999,0.07783424854278564,0.2226809561252594
34,16,6.843437499999999,0.021151073276996613,0.2083112895488739
35,16,6.8791875,0.041570812463760376,0.1875094473361969
36,16,6.4126875000000005,0.09828787297010422,0.3187692165374756
37,16,5.77225,0.10048846900463104,0.3100481629371643
38,16,4.848000000000001,0.02525145560503006,0.1643964797258377
39,16,5.538875000000001,0.028791122138500214,0.23610126972198486
40,16,4.8418125000000005,0.030540883541107178,0.26644471287727356
41,16,6.8049375,0.10292752087116241,0.28380537033081055
42,16,6.74275,0.08527093380689621,0.2896708548069
43,16,6.0163125,0.02307794988155365,0.25390949845314026
44,16,5.4051875,0.029227115213871002,0.3618186116218567
45,16,6.7454375,0.06943845748901367,0.21932989358901978
46,16,5.837937499999999,0.022712498903274536,0.23577538132667542
47,16,4.6553125,0.06729631870985031,0.3880842924118042
48,16,6.796562499999999,0.03546266257762909,0.2609071731567383
49,16,2.576,0.0483628511428833,0.26875680685043335
50,16,7.207749999999999,0.041781216859817505,0.22127211093902588
51,16,5.691000000000001,0.03742225468158722,0.34962981939315796
52,16,6.857187499999999,0.05505046248435974,0.2611984610557556
53,16,6.0106875,0.03361707180738449,0.24920503795146942
54,16,6.860437499999999,0.06540367007255554,0.32446157932281494
55,16,7.016625,0.11907261610031128,0.4031716287136078
56,16,6.977812499999999,0.06274150311946869,0.3403520882129669
57,16,6.7471875,0.059730686247348785,0.3140590190887451
58,16,7.129750000000001,0.06667643040418625,0.22430548071861267
59,16,6.9511875,0.03168316185474396,0.27132540941238403
60,16,6.75125,0.050511136651039124,0.21629998087882996
61,16,4.6981874999999995,0.02607642114162445,0.21433430910110474
62,16,7.1206249999999995,0.07662308216094971,0.2686031460762024
63,16,5.116499999999999,0.02053600549697876,0.19825011491775513
64,16,6.825687499999999,0.027485430240631104,0.23631718754768372
65,16,6.772312500000001,0.04158295691013336,0.2940141558647156
66,16,6.8229999999999995,0.0163898766040802,0.26719987392425537
67,16,6.771624999999999,0.019181400537490845,0.2596062421798706
68,16,6.000437499999999,0.033968932926654816,0.27399682998657227
69,16,6.0843750000000005,0.027460895478725433,0.24858826398849487
70,16,7.09,0.008641675114631653,0.2721291482448578
71,16,6.964250000000001,0.04090161621570587,0.27609533071517944
72,16,5.6656249999999995,0.02218717336654663,0.2288554608821869
73,16,6.2508125,0.013184227049350739,0.18459445238113403
74,16,5.94975,0.0073023512959480286,0.1819019913673401
75,16,5.5499374999999995,0.024527549743652344,0.24376808106899261
76,16,6.7340625,0.011926189064979553,0.25143271684646606
77,16,6.746625000000001,0.045329853892326355,0.17174533009529114
78,16,5.992562500000001,0.01610253006219864,0.20505556464195251
79,16,7.259375,0.03810453414916992,0.26933223009109497
80,16,6.8929374999999995,0.019685886800289154,0.2223173975944519
