iteration,step,mean_reward,top1_reward,top5_mean_reward,policy_loss,kl_loss,ratio_mean
1,1,6.73796875,7.932,7.7604,1.7054131031036377,15.765130043029785,5.2131757736206055
1,2,7.065290322580646,8.816,8.247,2.6151325702667236,20.620798110961914,7.203258037567139
2,1,6.93125,7.911,7.7574,3.393934488296509,152.40676879882812,6.434727191925049
2,2,6.9125625,8.397,7.971000000000001,3.7790699005126953,12.400629043579102,6.660966396331787
3,1,6.881354838709678,8.109,7.873399999999999,11.88733959197998,27.20026969909668,14.48936653137207
3,2,6.914093749999999,8.115,7.917199999999999,16.211013793945312,9.906340599060059,24.502769470214844
