epoch,valid_sequences,mean_reward,policy_loss,kl_loss
1,16,6.580437500000001,4.18867301940918,28.69124412536621
2,16,5.6404375,0.7885823249816895,13.129350662231445
3,16,5.685124999999999,0.6266488432884216,13.657062530517578
4,16,6.6473749999999985,1.0614056587219238,16.819473266601562
5,16,6.8753125,0.6405843496322632,33.1705436706543
6,16,6.698125,2.9263875484466553,34.353538513183594
7,16,7.003749999999999,0.9476984143257141,10.673303604125977
8,16,5.659125,0.2193586528301239,21.487791061401367
9,16,7.139687500000002,1.0878803730010986,9.656452178955078
10,16,6.644499999999999,4.426877021789551,7.769924163818359
11,16,6.826499999999999,1.5696825981140137,14.803956985473633
12,16,5.6436875,0.9443968534469604,4.322356224060059
13,16,6.664,2.0259244441986084,12.033275604248047
14,16,5.822374999999999,1.3987690210342407,8.265520095825195
15,16,6.9796249999999995,1.4960157871246338,37.56866455078125
16,16,6.672125,1.960176706314087,8.967680931091309
17,16,6.770124999999999,2.9613325595855713,23.429344177246094
18,16,5.721500000000001,0.30751723051071167,9.511116981506348
19,16,7.289875000000001,1.6542798280715942,31.041425704956055
20,16,6.876625000000001,1.1624714136123657,11.566608428955078
21,16,5.875874999999999,0.24732601642608643,14.299219131469727
22,16,7.085437499999999,1.6377089023590088,66.93502044677734
23,16,6.466,143.31961059570312,58.657100677490234
24,16,6.4495000000000005,10.270041465759277,10.361175537109375
25,16,6.7039375,2.7481393814086914,15.40005111694336
26,16,6.9830000000000005,0.8159061074256897,248.0757598876953
27,16,6.574375000000001,12.060439109802246,27.302759170532227
28,16,5.667375,3.3475112915039062,57.69551086425781
29,16,5.7541875000000005,0.6200862526893616,33.21549987792969
30,16,5.567125,1.0485098361968994,11.194164276123047
31,16,6.563687499999999,0.3068264126777649,78.38831329345703
32,16,5.243875,0.6511383652687073,9.163329124450684
33,16,7.0453125000000005,1.019209384918213,14.451955795288086
34,16,6.008875000000001,4.7647385597229,10.155228614807129
35,16,6.5394375,3.0764408111572266,11.920543670654297
36,16,6.8829375,1.0170999765396118,6.829819202423096
37,16,5.679875,0.2585489749908447,7.065979480743408
38,16,5.8838124999999994,1.1100014448165894,8.342228889465332
39,16,6.6855625,0.4087250828742981,12.699604034423828
40,16,6.7540000000000004,2.0478644371032715,18.291282653808594
41,16,6.66825,3.2825098037719727,16.280128479003906
42,16,6.6735000000000015,1.4811820983886719,6.8246660232543945
43,16,6.905625000000001,0.49216318130493164,33.964202880859375
44,16,5.7564375,1.0911599397659302,16.756824493408203
45,16,7.064,2.2935307025909424,26.919384002685547
46,16,6.851187499999999,0.9142830967903137,7.512567043304443
47,16,4.1425624999999995,11.754828453063965,187.9078826904297
48,16,6.771437500000001,2.5508251190185547,9.720365524291992
49,16,7.0685,2.7543768882751465,61.0247917175293
50,16,6.558000000000002,2.0457558631896973,124.76116943359375
