iteration,mean_reward,top1_reward,top5_mean_reward,policy_loss,kl_loss,ratio_mean
1,6.809500000000001,7.509,7.081599999999999,0.40523040294647217,0.9013989567756653,9.35564136505127
2,6.466142857142858,7.098,6.7804,0.3988829553127289,0.7720536589622498,3.410473346710205
3,7.27475,7.914,7.5122,0.3979388177394867,0.7602489590644836,5.496267318725586
4,7.6045,8.768,8.0316,1.3940471410751343,1.0299378633499146,7.48563814163208
5,6.61475,7.769,7.1664,11.555521011352539,0.7179238200187683,15.573988914489746
6,6.63325,7.443,7.0906,2.8190510272979736,0.5679885149002075,17.894620895385742
7,6.98775,8.682,7.6818,1.3290401697158813,0.5981934070587158,14.917673110961914
8,7.196,7.903,7.5824,5.014162540435791,0.3763676583766937,28.1541805267334
9,6.887857142857143,8.002,7.242400000000001,2.289534330368042,0.29103323817253113,7.317321300506592
