epoch,valid_sequences,mean_reward,policy_loss,kl_loss
1,8,5.11275,6.393056869506836,3.3043670654296875
2,8,5.574000000000001,2.273444414138794,6.7330851554870605
3,8,4.455875,15.324819564819336,6.23966121673584
4,8,5.522749999999999,25.372817993164062,2.3330931663513184
5,8,5.763375,1.6084588766098022,8.42133903503418
6,8,4.164375000000001,26.829599380493164,5.841549873352051
7,8,5.872375000000001,0.17290088534355164,2.099001407623291
8,8,6.5975,14.813264846801758,3.5761454105377197
9,8,6.061374999999999,74.60820770263672,1.98222815990448
10,8,5.772374999999999,1.58622145652771,5.232479572296143
11,8,6.000125000000001,8.771406173706055,4.38078498840332
12,8,3.5150000000000006,8.766875267028809,5.672904014587402
13,8,5.093500000000001,24.78389549255371,2.999366283416748
14,8,4.400625000000001,5.152399063110352,118.20919036865234
15,8,5.064,7.434686660766602,11.138690948486328
16,8,5.406624999999999,5.694011211395264,3.151876926422119
17,8,4.3925,17.36389923095703,62.451171875
18,8,5.73475,13.735591888427734,3.1068122386932373
19,8,5.3660000000000005,9512.326171875,3.593311309814453
20,8,5.883374999999999,20.32242202758789,315.4235534667969
21,8,5.87725,262.361083984375,8.479637145996094
22,8,6.1896249999999995,192.4342498779297,5.948696136474609
23,8,6.124874999999999,25.625852584838867,30.291912078857422
24,8,5.2833749999999995,13.27234935760498,3.747648000717163
25,8,4.5785,0.8558604717254639,4.035664081573486
26,8,6.112625,210.7841339111328,19.202531814575195
27,8,4.341375,113.26315307617188,6.923661708831787
28,8,6.410499999999999,11.288087844848633,10.849141120910645
29,8,5.451124999999999,75.80171966552734,22.075639724731445
30,8,5.647125000000001,13.6799955368042,20.167072296142578
31,8,5.400625,47.02570343017578,10.617202758789062
32,8,4.344875,45.569095611572266,17.808609008789062
33,8,4.1875,2.731053590774536,19.399646759033203
34,8,4.933625000000001,349.4585266113281,6.718649387359619
35,8,2.9245,3.741284132003784,16.56477165222168
36,8,4.7805,491.8215026855469,10.337381362915039
37,8,6.122,97.75428009033203,18.744590759277344
38,8,2.849375,21.503877639770508,272.74871826171875
39,8,4.186125,283.4354248046875,73.8270263671875
40,8,6.243125000000001,25.82032012939453,40.36103820800781
