epoch,valid_sequences,mean_reward,policy_loss,kl_loss
1,32,6.732687500000001,0.12079254537820816,0.33176594972610474
2,32,6.2440625,0.010109201073646545,0.19095738232135773
3,32,6.816812499999999,0.08309514075517654,0.12290807068347931
4,32,6.64921875,0.13380639255046844,-0.10770934820175171
5,32,5.826906249999999,0.11554645001888275,-0.10101328790187836
6,32,6.263187500000001,0.06441784650087357,0.41763749718666077
7,32,6.8362187500000005,0.05372393876314163,0.4183363914489746
8,32,5.837531250000001,0.04880371689796448,0.36146658658981323
9,32,6.1476875,0.04076159745454788,0.30616897344589233
10,32,6.29225,0.04782644286751747,0.1408509463071823
11,32,6.866312500000001,0.058323174715042114,0.3674173951148987
12,32,6.01584375,0.03730176389217377,0.2827613353729248
13,32,6.762875000000001,0.09666815400123596,0.24182948470115662
14,32,6.412437499999999,0.027162864804267883,0.22940847277641296
15,32,6.1063125,0.009564012289047241,0.19981636106967926
16,32,6.715343750000001,0.09733229130506516,0.23729997873306274
17,32,6.423375000000002,0.020493194460868835,0.23573900759220123
18,32,6.80075,0.03799469769001007,0.20528720319271088
19,32,5.23690625,0.03132787346839905,0.24957546591758728
