fold,final_train_loss,final_val_loss,best_val_loss
1,0.29878844733999554,0.43318044394254684,0.4190599888563156
2,0.31130571400418,0.4440428917606672,0.4366701583067576
3,0.3053412495040092,0.4551598623394966,0.4379320989052455
