fold,final_train_loss,final_val_loss,best_val_loss
1,0.464303058385849,0.4400075833002726,0.43844091296195986
2,0.4611794243256251,0.44749933083852134,0.4455582519372304
3,0.4607780620455742,0.4532647510369619,0.4513157069683075
