epoch,train_loss,val_loss
1,2.011587019761403,1.3996707638104757
2,1.3369579831759135,1.1367956757545472
3,1.1658338208993275,1.020445696512858
4,1.0729168673356375,0.9360616763432821
5,1.010220276316007,0.8811613877614339
6,0.963145258029302,0.839581016699473
7,0.9238773773113886,0.8122835477193197
8,0.8926738897959391,0.774066702524821
9,0.865248054265976,0.7481341938177745
10,0.8401167343060175,0.7260260323683421
11,0.8184746026992797,0.7098796387513479
12,0.7984168916940689,0.6851040561993916
13,0.7832740525404612,0.6748601337273915
14,0.7650119443734487,0.6583042701085409
15,0.7507098615169525,0.6465994159380595
16,0.7388392438491186,0.6336805860201518
17,0.7236797253290812,0.6260016361872355
18,0.7126028130451838,0.6134690582752228
19,0.7029772887627284,0.604578838745753
20,0.692282576362292,0.5956685105959575
21,0.6823407759269079,0.5878278950850169
22,0.6749711801608403,0.5798344433307647
23,0.6658064881960551,0.5739453534285227
24,0.6583893954753876,0.5718399365743001
25,0.6493882566690445,0.5634352882703145
26,0.6439648369948069,0.5619263033072154
27,0.6381708214680354,0.5520867983500163
28,0.6313876042763392,0.5466345389684041
29,0.6241361608107885,0.5436197837193807
30,0.6194685429334641,0.5349331974983216
31,0.613426594932874,0.5370989441871643
32,0.6093541353940963,0.5325785954793294
33,0.6040016333262126,0.5271786212921142
34,0.5996844490369161,0.5241793066263198
35,0.59510032137235,0.5200702985127766
36,0.5917520890633265,0.5169485489527385
37,0.5864116688569386,0.5165815830230713
38,0.5827446132898331,0.5107611626386642
39,0.5778741409381231,0.5100221792856853
40,0.5745325446128845,0.5100849439700444
41,0.5711888680855434,0.5009672105312347
42,0.568120464682579,0.5035993715127309
43,0.5622262636820475,0.49675106604894004
44,0.5599360783894857,0.49690179030100506
45,0.5571401516596476,0.4933583656946818
46,0.5549412985642751,0.4933836370706558
47,0.551839213569959,0.4900133172671
48,0.5506830553213755,0.4921095371246338
49,0.5455638259649277,0.4851002424955368
50,0.5425961663325628,0.4848652631044388
51,0.5398599763711294,0.4841525743405024
52,0.5376572519540787,0.48140163322289786
53,0.5374577542146047,0.48507893780867256
54,0.5343328426281612,0.4800410568714142
55,0.5297984719276428,0.48056444227695466
56,0.5279137949148814,0.4762006094058355
57,0.5271570672591527,0.4734684367974599
58,0.5252037197351456,0.4728115578492483
59,0.5224317376812299,0.47404938340187075
60,0.5209208394090334,0.47123420039812725
61,0.5188206478953361,0.4687866727511088
62,0.5145053108533223,0.469508570432663
63,0.5147695908943812,0.46770109931627907
64,0.5123904605706533,0.4641671786705653
65,0.5097643489638964,0.4647834450006485
66,0.5081506237387657,0.46716082592805225
67,0.5068101068337758,0.46358930071194965
68,0.5054788609345754,0.4629334380229314
69,0.5040140976508458,0.46171555519104
70,0.5019516696532568,0.46264066894849143
71,0.49996637453635534,0.4628627796967824
72,0.4984871839483579,0.45961523850758873
73,0.49753590325514474,0.45857866704463957
74,0.49456626921892166,0.4586484253406525
75,0.495298541088899,0.4600357323884964
76,0.492477156718572,0.45873076816399894
77,0.49167606433232625,0.45587096313635506
78,0.48980562686920165,0.45907835364341737
79,0.48923888554175693,0.4537616163492203
80,0.48839999983708066,0.4553741246461868
81,0.4859639142950376,0.45389341513315834
82,0.48443094044923785,0.4510233948628108
83,0.482758504152298,0.4500805715719859
84,0.4827358027299245,0.4535031368335088
85,0.4809206525484721,0.4483353485663732
86,0.47918771803379057,0.44806910554567975
87,0.4807885145147642,0.44900855819384256
88,0.47734239250421523,0.4480362604061762
89,0.47721799413363136,0.44783599277337394
90,0.4750397930542628,0.4450991481542587
91,0.4748236576716105,0.44571113189061484
92,0.47207043170928953,0.4477333664894104
93,0.4722693507870038,0.44566774169603984
94,0.4711942320068677,0.4457511256138484
95,0.47062451094388963,0.44372216761112215
96,0.4686474417646726,0.44255320231119794
97,0.4679040734966596,0.4435275266567866
98,0.4657316798965136,0.4427531838417053
99,0.4666299745440483,0.43844091296195986
100,0.464303058385849,0.4400075833002726
