epoch,train_loss,val_loss
1,2.0093587140242257,1.4299044370651246
2,1.3418448547522226,1.1311616937319438
3,1.1635614573955535,1.0095586816469828
4,1.07167715827624,0.9363057971000671
5,1.0077935397624969,0.8824413200219472
6,0.9609727164109548,0.8464274048805237
7,0.9209463169177373,0.8083285291989645
8,0.8893507947524388,0.7883818864822387
9,0.8623635709285736,0.7545259575049083
10,0.8388646731774012,0.7411190668741862
11,0.815706471602122,0.7145365258057912
12,0.7942552397648494,0.6903984785079956
13,0.7778164446353912,0.6792649070421855
14,0.7636243124802907,0.6686573386192322
15,0.7455678433179855,0.6515707810719807
16,0.7326622356971105,0.6461549003918966
17,0.721701427300771,0.6317373832066854
18,0.708681579430898,0.6234209756056468
19,0.6992484440406164,0.6107638259728749
20,0.6882495472828547,0.6009533186753591
21,0.67914350827535,0.5997422377268473
22,0.6692003240187963,0.5875843405723572
23,0.6618351270755132,0.5825039048989614
24,0.6537368307511012,0.5748965819676717
25,0.6483097761869431,0.5705847064654033
26,0.6398792912562689,0.5638995667298635
27,0.6338504046201706,0.5648573160171508
28,0.6281252125898997,0.5549196481704712
29,0.6209826538960139,0.5516656537850698
30,0.6153387377659479,0.5473306735356649
31,0.6114454656839371,0.5440953214963277
32,0.60663274427255,0.5393001973628998
33,0.6015419234832128,0.5359793464342754
34,0.5964867194493612,0.5316223124663035
35,0.591162133216858,0.5280931244293848
36,0.5869250893592834,0.526050407687823
37,0.5836534897486368,0.5242071936527888
38,0.5790361950794856,0.516927836338679
39,0.5756175816059113,0.5162389506896337
40,0.5721974045038223,0.5150579065084457
41,0.5693997551997503,0.5132684101661046
42,0.5667115956544876,0.5144849111636479
43,0.5610069980223974,0.5077378511428833
44,0.5564383049805959,0.5055629779895147
45,0.5542886227369308,0.5030152420202891
46,0.5538810829321543,0.5025182823340099
47,0.5494375069936116,0.5004886517922084
48,0.5483845810095469,0.5000131766001383
49,0.5432881295681,0.49651815791924797
50,0.541682031750679,0.49238240321477256
51,0.5389634231726329,0.49425953924655913
52,0.5369637568791708,0.4890456646680832
53,0.5345437735319137,0.4898960242668788
54,0.5307641769448916,0.4895904372135798
55,0.5302174836397171,0.4876278797785441
56,0.527279058098793,0.4857495963573456
57,0.5246874963243803,0.48495427866776786
58,0.5226971288522084,0.4809315701325734
59,0.5198295444250107,0.4831338544686635
60,0.5179030398527781,0.4800439327955246
61,0.5158797919750213,0.479664405186971
62,0.5162109697858492,0.4758146385351817
63,0.5133299827575684,0.4758758912483851
64,0.5106231595079104,0.47813977201779684
65,0.5090598275264104,0.4757964769999186
66,0.5085060283541679,0.4738362361987432
67,0.5053462500373522,0.47453626096248624
68,0.5039303203423818,0.47456505994002024
69,0.5031645471851031,0.47406553030014037
70,0.5005409772197406,0.47126678625742596
71,0.49984232932329176,0.4693527728319168
72,0.49662662148475645,0.4668390482664108
73,0.4945627341667811,0.4704318394263585
74,0.49399652481079104,0.4687140146891276
75,0.4927523160974185,0.46537941992282866
76,0.49027654429276785,0.4623423675696055
77,0.48955057362715404,0.46438524226347605
78,0.48824543356895445,0.46149330139160155
79,0.48682876378297807,0.46151175200939176
80,0.48664191315571464,0.4638328989346822
81,0.48421549250682194,0.4615930477778117
82,0.48382649968067803,0.46279493868350985
83,0.4838764175772667,0.4596766163905462
84,0.48157821347316104,0.4580670654773712
85,0.48011857867240904,0.4591148942708969
86,0.47987194508314135,0.461128161350886
87,0.47741128206253053,0.4583857258160909
88,0.47588774412870405,0.4581951985756556
89,0.47472193092107773,0.4584598312775294
90,0.47345183591047924,0.456432714064916
91,0.4732644831140836,0.4563828816016515
92,0.47355077117681504,0.4574470559755961
93,0.471837742626667,0.45542373359203336
94,0.4697456121444702,0.45448110103607176
95,0.46939691007137296,0.4541550139586131
96,0.46796798408031465,0.45336617132027945
97,0.46629992375771206,0.4539868156115214
98,0.4656035800774892,0.4543088754018148
99,0.4657698666055997,0.45038656691710155
100,0.46318116585413616,0.4489179025093714
